Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State
CUST-228351,Anand Aubeeluck,Male,25,42,Electrician,Yes,Yes,Mauritius,Flacq
CUST-958943,Nisha Dabeesing,Female,47,58,Security Guard,Yes,Yes,Mauritius,Black River
CUST-870364,Kavita Pillay,Female,18,43,Pharmacist,No,Yes,Mauritius,Moka
CUST-403174,Ziad Seetaram,Male,28,49,Electrician,No,No,Mauritius,Quatre Bornes
CUST-104169,Jean-Marie Lutchmanen,Male,37,51,Financial Analyst,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-226988,Roshan Ramessur,Male,37,57,Financial Analyst,No,No,Mauritius,Vacoas-Phoenix
CUST-201807,Malini Dilmohamed,Female,46,58,Pharmacist,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-840074,Fabrice Gokool,Male,34,47,Driver,Yes,No,Mauritius,Rivière du Rempart
CUST-820897,Christine Moothoosamy,Female,34,50,Farmer,No,Yes,Mauritius,Rivière du Rempart
CUST-967476,Kavita Issack,Female,43,53,Teacher,No,No,Mauritius,Savanne
CUST-703538,Sunita Hurree,Female,34,54,Carpenter,Yes,No,Mauritius,Black River
CUST-149548,David Mohit,Male,37,50,Insurance Broker,No,No,Mauritius,Grand Port
CUST-504217,Isabelle Seenarain,Female,54,78,Lawyer,No,No,Mauritius,Vacoas-Phoenix
CUST-289410,Mohammed Bissessur,Male,31,52,Architect,Yes,No,Mauritius,Plaines Wilhems
CUST-397306,David Chundunsing,Male,31,47,Tourism Officer,No,No,Mauritius,Port Louis
CUST-678995,Priya Bissessur,Female,18,39,Police Officer,Yes,No,Mauritius,Port Louis
CUST-678185,Nicolas Chundunsing,Male,38,41,Waiter,Yes,Yes,Mauritius,Rivière du Rempart
CUST-630530,Reena Bundhun,Female,19,37,Chef,Yes,Yes,Mauritius,Quatre Bornes
CUST-733268,Yogesh Teeluck,Male,34,38,Software Developer,No,No,Mauritius,Port Louis
CUST-587961,Pravesh Bissessur,Male,48,71,Fisherman,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-133539,Mahesh Seetaram,Male,36,52,Marketing Officer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-237539,Mohammed Nagapen,Other,28,37,Cleaner,Yes,No,Mauritius,Port Louis
CUST-335767,Jayshree Bucktowar,Female,47,52,Insurance Broker,Yes,No,Mauritius,Vacoas-Phoenix
CUST-184331,Véronique Aubeeluck,Female,28,43,Port Authority Officer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-942898,Ajay Veerasamy,Male,43,57,Financial Analyst,Yes,Yes,Mauritius,Plaines Wilhems
CUST-931627,Ravi Luchmun,Male,38,61,Port Authority Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-746813,Christine Mootien,Female,25,32,Port Authority Officer,No,No,Mauritius,Port Louis
CUST-436056,Pravesh Seenarain,Male,54,67,Marketing Officer,No,Yes,Mauritius,Grand Port
CUST-577900,Manoj Ramphul,Male,26,31,Customs Officer,Yes,No,Mauritius,Plaines Wilhems
CUST-280517,Laetitia Nagapen,Female,60,77,Accountant,Yes,No,Mauritius,Port Louis
CUST-296953,Deepak Lutchmanen,Male,18,24,Financial Analyst,No,Yes,Mauritius,Black River
CUST-536016,Samira Soobroy,Female,28,48,Insurance Broker,No,No,Mauritius,Savanne
CUST-833842,Zara Dabeesing,Female,26,36,Bank Officer,No,Yes,Mauritius,Port Louis
CUST-744654,Nitin Dilmohamed,Male,18,35,Mechanic,Yes,Yes,Mauritius,Quatre Bornes
CUST-669692,Sanjay Seetaram,Male,43,58,Customs Officer,No,Yes,Mauritius,Quatre Bornes
CUST-328525,Kiran Gounden,Male,41,65,Engineer,No,Yes,Mauritius,Plaines Wilhems
CUST-156504,Asha Ramful,Female,47,64,Sales Representative,No,No,Mauritius,Moka
CUST-881282,Sushma Busgopaul,Female,28,35,Textile Worker,No,No,Mauritius,Plaines Wilhems
CUST-339570,Nitin Mohit,Male,32,41,Accountant,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-914538,Pravesh Busgopaul,Male,40,60,Pharmacist,No,Yes,Mauritius,Port Louis
CUST-581008,Lucie Veerasamy,Female,32,36,Contractor,No,No,Mauritius,Vacoas-Phoenix
CUST-901566,Lucie Nagapen,Female,41,46,Nurse,No,No,Mauritius,Moka
CUST-344419,Loic Ramjuttun,Male,39,45,Farmer,No,No,Mauritius,Rivière du Rempart
CUST-135097,Farrukh Bundhun,Male,23,46,Sugarcane Worker,No,Yes,Mauritius,Flacq
CUST-909568,Vishal Aubeeluck,Male,46,70,Business Owner,Yes,Yes,Mauritius,Quatre Bornes
CUST-388738,Isabelle Mungur,Female,43,44,Contractor,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-600542,Malini Issack,Female,39,62,Business Owner,No,Yes,Mauritius,Black River
CUST-321422,Ravi Gounden,Male,24,26,Civil Servant,No,No,Mauritius,Grand Port
CUST-477108,Sushma Busgopaul,Female,28,31,Insurance Broker,No,No,Mauritius,Rivière du Rempart
CUST-850932,Navin Gungah,Male,31,51,Contractor,No,No,Mauritius,Grand Port
CUST-838763,Navin Baguant,Male,28,51,Port Authority Officer,No,No,Mauritius,Black River
CUST-203760,Roshan Mohit,Male,27,36,Cleaner,Yes,No,Mauritius,Quatre Bornes
CUST-536979,Geeta Ramessur,Female,48,50,Contractor,Yes,No,Mauritius,Flacq
CUST-769638,Kevin Torabally,Male,39,61,Chef,No,Yes,Mauritius,Port Louis
CUST-898936,Isabelle Seenarain,Female,36,51,Real Estate Agent,No,No,Mauritius,Flacq
CUST-792354,David Appasamy,Male,27,46,Chef,No,Yes,Mauritius,Port Louis
CUST-503980,Fabrice Issack,Male,55,80,Plumber,Yes,Yes,Mauritius,Curepipe
CUST-374231,Sanjay Seenarain,Male,26,29,Software Developer,No,Yes,Mauritius,Port Louis
CUST-492082,Leila Nagapen,Female,47,50,Hotel Manager,Yes,No,Mauritius,Port Louis
CUST-729343,Raj Ramessur,Male,58,69,Customs Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-822833,Reena Nagapen,Female,43,45,Teacher,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-156347,Vinod Teeluck,Male,60,69,Electrician,Yes,No,Mauritius,Flacq
CUST-250447,Stéphane Bissessur,Male,39,61,Chef,No,No,Mauritius,Rivière du Rempart
CUST-767605,Ashish Ramphul,Male,26,32,Plumber,No,No,Mauritius,Savanne
CUST-856293,Suresh Beeharry,Male,26,33,Business Owner,No,Yes,Mauritius,Quatre Bornes
CUST-300455,Navin Baguant,Male,29,50,Bank Officer,No,Yes,Mauritius,Curepipe
CUST-152977,Suresh Issack,Male,18,19,Real Estate Agent,No,Yes,Mauritius,Plaines Wilhems
CUST-393252,Anita Issack,Female,41,44,HR Officer,Yes,Yes,Mauritius,Savanne
CUST-355484,Fatima Issack,Female,28,53,Port Authority Officer,Yes,Yes,Mauritius,Port Louis
CUST-256346,Farrukh Baguant,Male,49,58,Engineer,No,No,Mauritius,Port Louis
CUST-605777,Navin Fowdar,Male,30,42,Factory Supervisor,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-995020,Roshan Ramjuttun,Male,33,54,Financial Analyst,Yes,Yes,Mauritius,Port Louis
CUST-242381,Mahesh Gungah,Male,58,73,Architect,Yes,Yes,Mauritius,Black River
CUST-903868,Dinesh Teeluck,Male,27,37,Teacher,No,No,Mauritius,Plaines Wilhems
CUST-387162,Céline Permalloo,Female,43,64,Doctor,No,No,Mauritius,Vacoas-Phoenix
CUST-833054,Ajay Nagapen,Male,45,65,Electrician,Yes,No,Mauritius,Grand Port
CUST-389775,Roshan Mohit,Male,27,38,Customs Officer,Yes,No,Mauritius,Plaines Wilhems
CUST-554547,Yogesh Busgopaul,Male,34,58,Insurance Broker,No,Yes,Mauritius,Vacoas-Phoenix
CUST-636366,Nicolas Pillay,Male,30,41,HR Officer,No,Yes,Mauritius,Black River
CUST-286578,Amina Ramphul,Female,46,48,Chef,Yes,Yes,Mauritius,Rivière du Rempart
CUST-798202,Roshan Ramsamy,Male,38,62,Port Authority Officer,Yes,Yes,Mauritius,Port Louis
CUST-544484,Patrick Fowdar,Male,33,57,Factory Supervisor,No,No,Mauritius,Grand Port
CUST-988885,Leila Seetaram,Female,46,55,Driver,Yes,Yes,Mauritius,Plaines Wilhems
CUST-625034,Yogesh Gungah,Male,27,47,Nurse,No,No,Mauritius,Savanne
CUST-422454,Véronique Fowdar,Female,45,68,Cleaner,Yes,No,Mauritius,Flacq
CUST-782756,Samira Ramjuttun,Female,52,68,Port Authority Officer,No,Yes,Mauritius,Black River
CUST-856755,Avinash Dilmohamed,Male,53,71,Police Officer,Yes,No,Mauritius,Flacq
CUST-593678,Radha Seetaram,Female,47,47,Tourism Officer,No,No,Mauritius,Grand Port
CUST-485917,Nitin Appasamy,Male,32,57,Financial Analyst,No,No,Mauritius,Black River
CUST-324776,Asha Bhugon,Female,59,59,Waiter,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-315087,Laurent Ramessur,Male,31,31,Insurance Broker,Yes,Yes,Mauritius,Port Louis
CUST-582863,Kevin Suntoo,Male,39,50,Teacher,No,Yes,Mauritius,Port Louis
CUST-420768,Gita Callychurn,Female,25,49,Pharmacist,No,Yes,Mauritius,Flacq
CUST-875015,Sandrine Ramful,Female,59,79,HR Officer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-791532,Malini Permalloo,Other,42,55,Marketing Officer,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-559688,Fatima Gungah,Female,45,58,Civil Servant,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-604664,Navin Gounden,Male,21,23,Doctor,Yes,Yes,Mauritius,Plaines Wilhems
CUST-986525,Pravesh Veerasamy,Male,45,67,Real Estate Agent,No,No,Mauritius,Port Louis
CUST-716077,Eric Naidoo,Male,46,53,Cleaner,No,No,Mauritius,Moka
CUST-934088,Fabrice Peerthum,Male,40,59,Driver,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-958717,Pravesh Pillay,Male,29,42,Sugarcane Worker,Yes,No,Mauritius,Flacq
CUST-462280,Jayshree Permalloo,Female,34,50,Business Owner,No,Yes,Mauritius,Flacq
CUST-207475,David Appasamy,Male,23,35,Carpenter,Yes,Yes,Mauritius,Plaines Wilhems
CUST-947531,Rajesh Gungah,Male,33,53,Cleaner,Yes,No,Mauritius,Flacq
CUST-868349,Nitin Torabally,Male,27,47,Fisherman,Yes,Yes,Mauritius,Flacq
CUST-495208,Jayshree Lutchmanen,Female,30,46,Lawyer,No,Yes,Mauritius,Moka
CUST-285083,Isabelle Ramessur,Female,25,44,Contractor,No,Yes,Mauritius,Flacq
CUST-854567,Amina Permalloo,Female,27,31,Sales Representative,No,Yes,Mauritius,Flacq
CUST-523791,Vikram Pillay,Male,21,35,Logistics Coordinator,No,No,Mauritius,Curepipe
CUST-730984,Céline Busgopaul,Female,55,70,Engineer,Yes,Yes,Mauritius,Grand Port
CUST-377631,Raj Pillay,Male,35,48,Insurance Broker,Yes,Yes,Mauritius,Port Louis
CUST-609511,Isabelle Busgopaul,Female,31,39,Nurse,No,Yes,Mauritius,Curepipe
CUST-223049,Ravi Hurree,Male,35,36,Pharmacist,Yes,Yes,Mauritius,Plaines Wilhems
CUST-595173,Sanjeev Busgopaul,Male,38,53,Driver,No,No,Mauritius,Port Louis
CUST-917814,Yogesh Beeharry,Male,56,75,Business Owner,No,No,Mauritius,Port Louis
CUST-415774,Shreya Soobroy,Female,25,25,Security Guard,Yes,No,Mauritius,Curepipe
CUST-589796,Kevin Nunkoo,Male,29,41,Tourism Officer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-833614,Radha Mungur,Female,59,75,Electrician,Yes,Yes,Mauritius,Rivière du Rempart
CUST-841251,Sanjeev Rughoonauth,Male,31,40,Hotel Manager,No,Yes,Mauritius,Port Louis
CUST-635780,Ajay Soobroy,Male,19,32,Marketing Officer,Yes,No,Mauritius,Moka
CUST-117213,Sanjay Busgopaul,Male,24,34,Engineer,No,Yes,Mauritius,Plaines Wilhems
CUST-334344,Eric Aubeeluck,Male,19,30,Cleaner,No,No,Mauritius,Plaines Wilhems
CUST-346258,Ziad Bhugon,Male,60,72,Financial Analyst,No,Yes,Mauritius,Black River
CUST-856650,Nitin Gungah,Male,28,46,Cleaner,No,No,Mauritius,Port Louis
CUST-831522,Marie Permalloo,Female,56,69,Bank Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-348452,Sanjay Gokool,Male,60,61,Civil Servant,Yes,No,Mauritius,Port Louis
CUST-480967,Amina Veerasamy,Female,37,60,Doctor,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-901095,Lata Teeluck,Female,20,42,Marketing Officer,Yes,Yes,Mauritius,Quatre Bornes
CUST-475752,Rekha Nunkoo,Female,22,29,Sugarcane Worker,No,Yes,Mauritius,Port Louis
CUST-173791,David Chundunsing,Male,33,37,Nurse,No,No,Mauritius,Vacoas-Phoenix
CUST-522096,Vikram Lutchmanen,Male,31,50,Contractor,Yes,No,Mauritius,Grand Port
CUST-329683,Kiran Fowdar,Male,37,55,Factory Supervisor,Yes,No,Mauritius,Plaines Wilhems
CUST-455172,Christine Dabeesing,Female,32,37,Tourism Officer,Yes,Yes,Mauritius,Port Louis
CUST-424157,Sarita Bucktowar,Female,56,64,Accountant,Yes,No,Mauritius,Moka
CUST-691406,Patrick Callychurn,Male,35,54,Driver,Yes,Yes,Mauritius,Plaines Wilhems
CUST-555031,Dinesh Bhugon,Male,41,59,Electrician,Yes,No,Mauritius,Port Louis
CUST-487273,Sushma Ramjuttun,Female,54,76,Engineer,Yes,No,Mauritius,Vacoas-Phoenix
CUST-217412,Nicolas Nagapen,Male,24,44,Engineer,Yes,No,Mauritius,Plaines Wilhems
CUST-218566,Malini Naidoo,Female,27,29,Logistics Coordinator,Yes,Yes,Mauritius,Black River
CUST-340335,Reena Ramjuttun,Female,23,39,Police Officer,Yes,No,Mauritius,Plaines Wilhems
CUST-944471,Sarita Pillay,Female,24,40,Waiter,No,Yes,Mauritius,Rivière du Rempart
CUST-918742,Loic Ramsamy,Male,34,54,Mechanic,No,Yes,Mauritius,Grand Port
CUST-476620,Suresh Seetaram,Male,29,30,Electrician,No,Yes,Mauritius,Flacq
CUST-212024,Laetitia Aubeeluck,Female,32,50,Software Developer,Yes,No,Mauritius,Port Louis
CUST-880448,Sarita Suntoo,Female,59,75,Chef,No,No,Mauritius,Plaines Wilhems
CUST-674545,Sanjeev Bissessur,Male,25,33,Architect,Yes,Yes,Mauritius,Flacq
CUST-422805,David Suntoo,Male,35,49,Engineer,Yes,No,Mauritius,Moka
CUST-490865,Kavita Rughoonauth,Female,22,30,Insurance Broker,No,No,Mauritius,Flacq
CUST-518497,Sunita Mootien,Female,29,41,Police Officer,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-511562,Kavita Ramful,Female,35,35,Waiter,No,No,Mauritius,Moka
CUST-111023,Nicolas Ramful,Other,57,60,Retail Manager,Yes,No,Mauritius,Port Louis
CUST-493189,Stéphane Baguant,Male,31,43,Marketing Officer,Yes,No,Mauritius,Port Louis
CUST-121831,Kiran Bucktowar,Male,21,37,Fisherman,No,No,Mauritius,Savanne
CUST-702394,Usha Appasamy,Female,31,37,Customs Officer,Yes,Yes,Mauritius,Quatre Bornes
CUST-379500,Samira Gungah,Female,24,31,Logistics Coordinator,Yes,Yes,Mauritius,Black River
CUST-186663,Sanjay Permalloo,Male,27,49,Chef,No,Yes,Mauritius,Flacq
CUST-577698,Pradeep Seenarain,Male,38,51,Architect,No,Yes,Mauritius,Quatre Bornes
CUST-363364,Samira Issack,Female,21,42,Hotel Manager,Yes,Yes,Mauritius,Port Louis
CUST-237121,Vinod Gounden,Male,33,46,Sales Representative,Yes,Yes,Mauritius,Rivière du Rempart
CUST-679039,Jean-Marie Baguant,Male,38,41,Hotel Manager,Yes,Yes,Mauritius,Moka
CUST-202486,Yogesh Gokool,Male,32,40,Fisherman,Yes,Yes,Mauritius,Rivière du Rempart
CUST-423683,Priya Dilmohamed,Female,19,31,Tourism Officer,Yes,Yes,Mauritius,Rivière du Rempart
CUST-260861,Fatima Baguant,Female,60,85,Fisherman,No,No,Mauritius,Savanne
CUST-534038,Sanjeev Callychurn,Male,30,54,Textile Worker,Yes,No,Mauritius,Quatre Bornes
CUST-152031,Sunita Boodhun,Female,46,68,Fisherman,No,Yes,Mauritius,Flacq
CUST-972596,Sandrine Teeluck,Female,29,40,Doctor,Yes,No,Mauritius,Plaines Wilhems
CUST-882589,Sarita Busgopaul,Female,33,58,Plumber,No,Yes,Mauritius,Flacq
CUST-576152,Kavita Teeluck,Female,31,50,Architect,Yes,No,Mauritius,Vacoas-Phoenix
CUST-464435,Pravesh Ramphul,Male,30,51,Business Owner,No,No,Mauritius,Savanne
CUST-789770,Dinesh Ramjuttun,Male,19,38,Plumber,No,Yes,Mauritius,Rivière du Rempart
CUST-976151,Rajesh Ramsamy,Male,30,43,Fisherman,No,Yes,Mauritius,Quatre Bornes
CUST-662381,Stéphane Dabeesing,Male,53,70,Fisherman,No,No,Mauritius,Moka
CUST-764578,Loic Veerasamy,Male,41,62,Security Guard,Yes,No,Mauritius,Quatre Bornes
CUST-554620,Usha Dabeesing,Female,24,35,Cleaner,No,Yes,Mauritius,Port Louis
CUST-395250,Céline Beeharry,Female,37,61,Retail Manager,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-499714,Sophie Issack,Female,54,67,Architect,No,Yes,Mauritius,Flacq
CUST-427211,Stéphane Bundhun,Male,41,53,Factory Supervisor,Yes,No,Mauritius,Plaines Wilhems
CUST-162709,Deepak Appasamy,Male,24,45,Fisherman,Yes,Yes,Mauritius,Port Louis
CUST-760548,Anand Mohit,Male,52,58,Engineer,Yes,No,Mauritius,Savanne
CUST-105053,Mahesh Pillay,Male,29,34,Port Authority Officer,No,No,Mauritius,Plaines Wilhems
CUST-970778,Farrukh Moothoosamy,Male,33,51,Driver,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-750739,Céline Veerasamy,Female,35,60,Business Owner,No,No,Mauritius,Port Louis
CUST-268274,Laetitia Curpen,Other,51,56,Carpenter,No,No,Mauritius,Moka
CUST-765415,Vishal Dilmohamed,Male,56,78,Electrician,No,No,Mauritius,Port Louis
CUST-568697,Patrick Seeboo,Male,56,64,Teacher,No,Yes,Mauritius,Moka
CUST-758988,Shreya Fowdar,Female,18,31,Software Developer,No,No,Mauritius,Savanne
CUST-718419,Patrick Gungah,Male,56,74,Doctor,No,Yes,Mauritius,Rivière du Rempart
CUST-403215,Nathalie Aubeeluck,Female,20,28,Police Officer,No,Yes,Mauritius,Port Louis
CUST-431619,Sunita Ramjuttun,Female,28,36,Plumber,No,Yes,Mauritius,Flacq
CUST-209545,Divya Ramessur,Female,34,45,Retail Manager,No,Yes,Mauritius,Plaines Wilhems
CUST-169911,Mohammed Ramsamy,Male,33,46,Accountant,No,Yes,Mauritius,Quatre Bornes
CUST-736316,Asha Nunkoo,Female,37,40,Bank Officer,No,No,Mauritius,Plaines Wilhems
CUST-822568,Loic Gungah,Male,33,44,Mechanic,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-200272,Asha Bucktowar,Female,56,64,Marketing Officer,Yes,No,Mauritius,Black River
CUST-467738,Farrukh Bissessur,Male,27,42,Hotel Manager,Yes,No,Mauritius,Savanne
CUST-107555,Pravesh Beeharry,Male,28,51,Contractor,Yes,Yes,Mauritius,Plaines Wilhems
CUST-172140,Nitin Seetaram,Male,55,55,Contractor,Yes,No,Mauritius,Port Louis
CUST-773556,Lucie Teeluck,Female,21,24,Bank Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-393364,Christine Bundhun,Female,38,56,Carpenter,No,Yes,Mauritius,Flacq
CUST-675714,Isabelle Hurree,Female,41,42,Logistics Coordinator,Yes,No,Mauritius,Savanne
CUST-152023,Meena Chundunsing,Female,34,51,Lawyer,Yes,Yes,Mauritius,Grand Port
CUST-655182,Yogesh Seeboo,Male,41,45,Logistics Coordinator,Yes,Yes,Mauritius,Moka
CUST-733488,Anita Ramjuttun,Female,25,26,Logistics Coordinator,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-362921,Thierry Beeharry,Male,51,61,Civil Servant,Yes,Yes,Mauritius,Moka
CUST-102705,Asha Mungur,Female,24,32,Carpenter,Yes,Yes,Mauritius,Rivière du Rempart
CUST-341981,Malini Teeluck,Female,31,37,Doctor,Yes,Yes,Mauritius,Rivière du Rempart
CUST-849204,Thierry Gokool,Male,21,25,Logistics Coordinator,Yes,Yes,Mauritius,Plaines Wilhems
CUST-973176,Usha Torabally,Female,35,48,Contractor,No,Yes,Mauritius,Plaines Wilhems
CUST-780513,Nicolas Permalloo,Male,40,52,Nurse,No,Yes,Mauritius,Plaines Wilhems
CUST-321086,Fabrice Suntoo,Male,57,67,Police Officer,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-718350,Lucie Nunkoo,Female,44,50,Doctor,No,Yes,Mauritius,Curepipe
CUST-299055,Raj Moothoosamy,Male,35,59,Bank Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-715939,Christine Bucktowar,Female,56,69,Financial Analyst,Yes,No,Mauritius,Port Louis
CUST-849747,Thierry Gounden,Male,33,33,Contractor,No,Yes,Mauritius,Rivière du Rempart
CUST-429520,Avinash Busgopaul,Male,36,38,Lawyer,Yes,Yes,Mauritius,Quatre Bornes
CUST-195554,Asha Ramessur,Female,37,62,Engineer,Yes,Yes,Mauritius,Savanne
CUST-852023,Gita Seeboo,Female,32,33,Factory Supervisor,No,No,Mauritius,Vacoas-Phoenix
CUST-142700,Sophie Dabeesing,Female,50,51,Sales Representative,Yes,Yes,Mauritius,Port Louis
CUST-313537,Jayshree Nunkoo,Female,25,36,Logistics Coordinator,Yes,No,Mauritius,Quatre Bornes
CUST-689606,Samira Ramful,Female,36,54,Factory Supervisor,Yes,No,Mauritius,Port Louis
CUST-609754,Roshan Beeharry,Male,43,53,Mechanic,No,No,Mauritius,Rivière du Rempart
CUST-429970,Stéphane Ramful,Male,54,57,Factory Supervisor,No,No,Mauritius,Plaines Wilhems
CUST-614277,Jean-Marie Dabeesing,Male,53,66,Marketing Officer,No,No,Mauritius,Port Louis
CUST-103410,Nisha Aubeeluck,Female,34,36,Factory Supervisor,Yes,Yes,Mauritius,Plaines Wilhems
CUST-473751,Jayshree Gungah,Female,39,64,Tourism Officer,No,Yes,Mauritius,Port Louis
CUST-636164,Ziad Aubeeluck,Male,31,37,Plumber,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-691289,Amina Ramessur,Female,33,49,Real Estate Agent,Yes,No,Mauritius,Vacoas-Phoenix
CUST-826803,Laetitia Curpen,Female,55,59,Fisherman,Yes,No,Mauritius,Vacoas-Phoenix
CUST-753532,Nicolas Boodhun,Male,56,62,Plumber,Yes,No,Mauritius,Port Louis
CUST-166239,Suresh Suntoo,Male,54,69,Driver,No,No,Mauritius,Savanne
CUST-658442,Anita Dabeesing,Female,24,47,Chef,Yes,No,Mauritius,Rivière du Rempart
CUST-917383,Christine Teeluck,Female,51,61,Sales Representative,Yes,Yes,Mauritius,Flacq
CUST-939722,Meena Boodhun,Female,57,63,Teacher,Yes,Yes,Mauritius,Quatre Bornes
CUST-710405,Ravi Dilmohamed,Male,30,40,Fisherman,Yes,Yes,Mauritius,Port Louis
CUST-636896,Isabelle Ramjuttun,Other,35,42,Retail Manager,Yes,Yes,Mauritius,Flacq
CUST-374472,Mohammed Bundhun,Male,46,50,Factory Supervisor,No,Yes,Mauritius,Moka
CUST-882794,Laurent Aubeeluck,Male,36,40,Business Owner,No,No,Mauritius,Plaines Wilhems
CUST-452400,Sandrine Bundhun,Other,60,80,Nurse,No,No,Mauritius,Port Louis
CUST-612228,Ajay Callychurn,Male,33,50,HR Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-230713,Nisha Rughoonauth,Female,42,62,Carpenter,Yes,Yes,Mauritius,Port Louis
CUST-295247,Yogesh Seeboo,Male,47,53,Mechanic,No,Yes,Mauritius,Grand Port
CUST-740501,Aisha Nagapen,Female,34,55,Nurse,Yes,Yes,Mauritius,Black River
CUST-297422,Reena Luchmun,Female,51,53,Nurse,No,No,Mauritius,Port Louis
CUST-284537,Eric Gokool,Male,35,41,Sugarcane Worker,Yes,No,Mauritius,Plaines Wilhems
CUST-576127,Véronique Seenarain,Female,32,49,Customs Officer,No,Yes,Mauritius,Moka
CUST-325724,Avinash Issack,Male,23,33,Marketing Officer,No,Yes,Mauritius,Curepipe
CUST-115249,Seema Torabally,Female,31,50,Contractor,No,Yes,Mauritius,Flacq
CUST-605102,Anand Ramsamy,Male,43,65,Sugarcane Worker,No,No,Mauritius,Quatre Bornes
CUST-699190,Stéphane Fowdar,Male,55,74,Chef,Yes,Yes,Mauritius,Curepipe
CUST-695752,Vishal Baguant,Male,28,37,Sugarcane Worker,No,No,Mauritius,Grand Port
CUST-791471,Kevin Gokool,Male,30,32,Cleaner,Yes,Yes,Mauritius,Port Louis
CUST-453214,Nisha Ramful,Female,24,27,Port Authority Officer,No,No,Mauritius,Quatre Bornes
CUST-449423,Patrick Dilmohamed,Male,41,47,Driver,Yes,No,Mauritius,Port Louis
CUST-954525,Navin Veerasamy,Male,58,76,Cleaner,No,No,Mauritius,Curepipe
CUST-948599,Navin Dabeesing,Male,39,56,Fisherman,No,Yes,Mauritius,Port Louis
CUST-170283,Thierry Ramdenee,Male,38,39,Security Guard,No,Yes,Mauritius,Plaines Wilhems
CUST-983292,Lata Nunkoo,Female,36,50,Tourism Officer,No,No,Mauritius,Black River
CUST-310712,Zara Aubeeluck,Female,22,24,Teacher,No,No,Mauritius,Savanne
CUST-147383,Suresh Mungur,Male,43,49,Doctor,Yes,No,Mauritius,Grand Port
CUST-684292,Gita Boodhun,Female,37,57,Textile Worker,No,No,Mauritius,Moka
CUST-447855,Geeta Elahee,Female,40,56,Bank Officer,Yes,No,Mauritius,Quatre Bornes
CUST-374458,Jean-Marie Bundhun,Male,54,72,Architect,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-841554,Marie Suntoo,Female,47,64,Marketing Officer,Yes,No,Mauritius,Port Louis
CUST-754911,Avinash Peerthum,Male,46,62,Software Developer,Yes,No,Mauritius,Port Louis
CUST-864265,Reena Rughooputh,Female,56,79,Contractor,Yes,No,Mauritius,Port Louis
CUST-208871,Samira Aubeeluck,Female,60,69,Civil Servant,No,Yes,Mauritius,Flacq
CUST-183040,Avinash Mungur,Male,37,59,Pharmacist,No,No,Mauritius,Moka
CUST-821471,Marie Ramjuttun,Female,23,35,Hotel Manager,No,No,Mauritius,Port Louis
CUST-942789,Sophie Ramdenee,Female,33,46,Bank Officer,No,Yes,Mauritius,Grand Port
CUST-329858,Imran Busgopaul,Male,47,69,Chef,Yes,No,Mauritius,Grand Port
CUST-517162,Geeta Rughooputh,Female,19,19,Financial Analyst,Yes,No,Mauritius,Port Louis
CUST-396930,Dinesh Moothoosamy,Male,21,43,Architect,Yes,No,Mauritius,Black River
CUST-835897,Jayshree Busgopaul,Other,21,44,Security Guard,No,Yes,Mauritius,Rivière du Rempart
CUST-997736,Sushma Seetaram,Female,43,48,Teacher,Yes,Yes,Mauritius,Port Louis
CUST-502834,Farrukh Veerasamy,Male,34,46,Business Owner,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-734853,Yogesh Boodhun,Male,31,56,Port Authority Officer,Yes,Yes,Mauritius,Port Louis
CUST-840224,Amina Soobroy,Female,23,23,Cleaner,No,Yes,Mauritius,Grand Port
